participant_id,scenario_id,difficulty,cognitive_trigger,participant_action,correct_response,is_correct,response_time_seconds,timestamp,metric_overall_accuracy,metric_total_scenarios,metric_correct_responses,metric_incorrect_responses,metric_average_response_time
P160,PS005,medium,urgency_bias,safe_to_open,report_phishing,False,57.83653061410686,2025-10-02T18:54:17.893097,0.2222222222222222,9,2,7,47.420204455926445
P160,PS010,easy,none,open_email,safe_to_open,False,66.04234465372832,2025-10-02T18:54:17.893105,0.2222222222222222,9,2,7,47.420204455926445
P160,PS001,easy,authority_bias,click_link,report_phishing,False,34.50580326570038,2025-10-02T18:54:17.893112,0.2222222222222222,9,2,7,47.420204455926445
P160,PS008,hard,familiarity_bias,delete,verify_with_sender,False,26.174232248663856,2025-10-02T18:54:17.893119,0.2222222222222222,9,2,7,47.420204455926445
P161,PS003,hard,authority_bias,verify_with_sender,report_phishing,False,41.689696130139495,2025-10-02T18:54:17.893230,0.0,9,0,9,35.46160278631303
P161,PS001,easy,authority_bias,open_email,report_phishing,False,32.56090561229991,2025-10-02T18:54:17.893238,0.0,9,0,9,35.46160278631303
P161,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,14.69211230169972,2025-10-02T18:54:17.893246,0.0,9,0,9,35.46160278631303
P161,PS005,medium,urgency_bias,click_link,report_phishing,False,52.19970317404385,2025-10-02T18:54:17.893253,0.0,9,0,9,35.46160278631303
P161,PS008,hard,familiarity_bias,report_phishing,verify_with_sender,False,53.297368125221226,2025-10-02T18:54:17.893260,0.0,9,0,9,35.46160278631303
P161,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,26.948616852345847,2025-10-02T18:54:17.893267,0.0,9,0,9,35.46160278631303
P161,PS009,medium,none,download_attachment,safe_to_open,False,34.88148389434846,2025-10-02T18:54:17.893275,0.0,9,0,9,35.46160278631303
P161,PS002,medium,authority_bias,open_email,report_phishing,False,29.728360162408247,2025-10-02T18:54:17.893282,0.0,9,0,9,35.46160278631303
P161,PS004,easy,urgency_bias,click_link,report_phishing,False,33.15617882431054,2025-10-02T18:54:17.893293,0.0,9,0,9,35.46160278631303
P162,PS004,easy,urgency_bias,click_link,report_phishing,False,52.03410199109753,2025-10-02T18:54:17.893405,0.3333333333333333,9,3,6,44.42053811371912
P162,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,38.945237972350775,2025-10-02T18:54:17.893414,0.3333333333333333,9,3,6,44.42053811371912
P162,PS010,easy,none,report_phishing,safe_to_open,False,42.91439598771851,2025-10-02T18:54:17.893422,0.3333333333333333,9,3,6,44.42053811371912
P162,PS002,medium,authority_bias,safe_to_open,report_phishing,False,49.211213850893934,2025-10-02T18:54:17.893429,0.3333333333333333,9,3,6,44.42053811371912
P162,PS009,medium,none,download_attachment,safe_to_open,False,34.784852347991084,2025-10-02T18:54:17.893437,0.3333333333333333,9,3,6,44.42053811371912
P162,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,66.04651619316304,2025-10-02T18:54:17.893444,0.3333333333333333,9,3,6,44.42053811371912
P162,PS005,medium,urgency_bias,report_phishing,report_phishing,True,36.74507205353231,2025-10-02T18:54:17.893452,0.3333333333333333,9,3,6,44.42053811371912
P162,PS007,medium,curiosity_bias,report_phishing,report_phishing,True,28.349206578685376,2025-10-02T18:54:17.893459,0.3333333333333333,9,3,6,44.42053811371912
P162,PS003,hard,authority_bias,safe_to_open,report_phishing,False,50.754246048039505,2025-10-02T18:54:17.893466,0.3333333333333333,9,3,6,44.42053811371912
P163,PS001,easy,authority_bias,download_attachment,report_phishing,False,35.77097067282715,2025-10-02T18:54:17.893573,0.0,9,0,9,37.120467031798654
P163,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,30.82807377194332,2025-10-02T18:54:17.893581,0.0,9,0,9,37.120467031798654
P163,PS003,hard,authority_bias,safe_to_open,report_phishing,False,37.24107595012029,2025-10-02T18:54:17.893588,0.0,9,0,9,37.120467031798654
P163,PS007,medium,curiosity_bias,safe_to_open,report_phishing,False,23.8596993437142,2025-10-02T18:54:17.893596,0.0,9,0,9,37.120467031798654
P163,PS002,medium,authority_bias,download_attachment,report_phishing,False,22.56153739716109,2025-10-02T18:54:17.893603,0.0,9,0,9,37.120467031798654
P163,PS010,easy,none,delete,safe_to_open,False,33.29371092099022,2025-10-02T18:54:17.893610,0.0,9,0,9,37.120467031798654
P163,PS008,hard,familiarity_bias,safe_to_open,verify_with_sender,False,69.71220629780657,2025-10-02T18:54:17.893617,0.0,9,0,9,37.120467031798654
P163,PS006,easy,curiosity_bias,open_email,report_phishing,False,43.372453217682384,2025-10-02T18:54:17.893625,0.0,9,0,9,37.120467031798654
P163,PS009,medium,none,open_email,safe_to_open,False,37.444475713942595,2025-10-02T18:54:17.893632,0.0,9,0,9,37.120467031798654
P164,PS001,easy,authority_bias,report_phishing,report_phishing,True,65.75881896111977,2025-10-02T18:54:17.893757,0.1111111111111111,9,1,8,51.44369306772145
P164,PS003,hard,authority_bias,download_attachment,report_phishing,False,37.55215230835396,2025-10-02T18:54:17.893765,0.1111111111111111,9,1,8,51.44369306772145
P164,PS002,medium,authority_bias,open_email,report_phishing,False,72.14391696207132,2025-10-02T18:54:17.893771,0.1111111111111111,9,1,8,51.44369306772145
P164,PS009,medium,none,open_email,safe_to_open,False,40.46200125861049,2025-10-02T18:54:17.893778,0.1111111111111111,9,1,8,51.44369306772145
P164,PS008,hard,familiarity_bias,report_phishing,verify_with_sender,False,43.89998179151064,2025-10-02T18:54:17.893783,0.1111111111111111,9,1,8,51.44369306772145
P164,PS005,medium,urgency_bias,open_email,report_phishing,False,67.37781230290582,2025-10-02T18:54:17.893789,0.1111111111111111,9,1,8,51.44369306772145
P164,PS010,easy,none,delete,safe_to_open,False,58.40857304046581,2025-10-02T18:54:17.893796,0.1111111111111111,9,1,8,51.44369306772145
P164,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,40.50460786332047,2025-10-02T18:54:17.893803,0.1111111111111111,9,1,8,51.44369306772145
P164,PS006,easy,curiosity_bias,delete,report_phishing,False,36.88537312113478,2025-10-02T18:54:17.893809,0.1111111111111111,9,1,8,51.44369306772145
P165,PS001,easy,authority_bias,safe_to_open,report_phishing,False,35.024666073517565,2025-10-02T18:54:17.893921,0.2222222222222222,9,2,7,39.8694495318078
P165,PS010,easy,none,report_phishing,safe_to_open,False,45.00818211839759,2025-10-02T18:54:17.893929,0.2222222222222222,9,2,7,39.8694495318078
P165,PS009,medium,none,open_email,safe_to_open,False,49.778819999069455,2025-10-02T18:54:17.893936,0.2222222222222222,9,2,7,39.8694495318078
P165,PS002,medium,authority_bias,safe_to_open,report_phishing,False,40.21287724248708,2025-10-02T18:54:17.893943,0.2222222222222222,9,2,7,39.8694495318078
P165,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,13.798482711925583,2025-10-02T18:54:17.893950,0.2222222222222222,9,2,7,39.8694495318078
P165,PS007,medium,curiosity_bias,report_phishing,report_phishing,True,47.73225618528919,2025-10-02T18:54:17.893957,0.2222222222222222,9,2,7,39.8694495318078
P165,PS003,hard,authority_bias,open_email,report_phishing,False,66.40156233745175,2025-10-02T18:54:17.893964,0.2222222222222222,9,2,7,39.8694495318078
P165,PS004,easy,urgency_bias,report_phishing,report_phishing,True,13.972730028383824,2025-10-02T18:54:17.893970,0.2222222222222222,9,2,7,39.8694495318078
P165,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,46.89546908974813,2025-10-02T18:54:17.893977,0.2222222222222222,9,2,7,39.8694495318078
P166,PS002,medium,authority_bias,download_attachment,report_phishing,False,58.48529645155549,2025-10-02T18:54:17.894100,0.1111111111111111,9,1,8,44.78055131663454
P166,PS007,medium,curiosity_bias,open_email,report_phishing,False,66.76345797292483,2025-10-02T18:54:17.894109,0.1111111111111111,9,1,8,44.78055131663454
P166,PS008,hard,familiarity_bias,safe_to_open,verify_with_sender,False,57.202315897408326,2025-10-02T18:54:17.894117,0.1111111111111111,9,1,8,44.78055131663454
P166,PS004,easy,urgency_bias,download_attachment,report_phishing,False,48.31699667882659,2025-10-02T18:54:17.894125,0.1111111111111111,9,1,8,44.78055131663454
P166,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,29.011483320067217,2025-10-02T18:54:17.894133,0.1111111111111111,9,1,8,44.78055131663454
P166,PS005,medium,urgency_bias,report_phishing,report_phishing,True,48.82197741379252,2025-10-02T18:54:17.894140,0.1111111111111111,9,1,8,44.78055131663454
P166,PS009,medium,none,download_attachment,safe_to_open,False,30.985095423885717,2025-10-02T18:54:17.894148,0.1111111111111111,9,1,8,44.78055131663454
P166,PS001,easy,authority_bias,delete,report_phishing,False,33.86070572501397,2025-10-02T18:54:17.894155,0.1111111111111111,9,1,8,44.78055131663454
P166,PS003,hard,authority_bias,open_email,report_phishing,False,29.57763296623624,2025-10-02T18:54:17.894165,0.1111111111111111,9,1,8,44.78055131663454
P167,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,53.59758036295344,2025-10-02T18:54:17.894274,0.2222222222222222,9,2,7,40.759545141779704
P167,PS004,easy,urgency_bias,delete,report_phishing,False,31.047494925140423,2025-10-02T18:54:17.894281,0.2222222222222222,9,2,7,40.759545141779704
P167,PS003,hard,authority_bias,verify_with_sender,report_phishing,False,44.122344574915985,2025-10-02T18:54:17.894288,0.2222222222222222,9,2,7,40.759545141779704
P167,PS010,easy,none,safe_to_open,safe_to_open,True,58.445599199549825,2025-10-02T18:54:17.894295,0.2222222222222222,9,2,7,40.759545141779704
P167,PS002,medium,authority_bias,download_attachment,report_phishing,False,36.76960383825158,2025-10-02T18:54:17.894301,0.2222222222222222,9,2,7,40.759545141779704
P167,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,24.290644103103837,2025-10-02T18:54:17.894308,0.2222222222222222,9,2,7,40.759545141779704
P167,PS009,medium,none,download_attachment,safe_to_open,False,19.12950563603982,2025-10-02T18:54:17.894315,0.2222222222222222,9,2,7,40.759545141779704
P167,PS007,medium,curiosity_bias,delete,report_phishing,False,43.55873706286355,2025-10-02T18:54:17.894322,0.2222222222222222,9,2,7,40.759545141779704
P167,PS001,easy,authority_bias,delete,report_phishing,False,55.87439657319888,2025-10-02T18:54:17.894328,0.2222222222222222,9,2,7,40.759545141779704
P168,PS007,medium,curiosity_bias,open_email,report_phishing,False,59.85303427088485,2025-10-02T18:54:17.894440,0.0,9,0,9,42.003255045141024
P168,PS008,hard,familiarity_bias,delete,verify_with_sender,False,53.2897018729995,2025-10-02T18:54:17.894449,0.0,9,0,9,42.003255045141024
P168,PS006,easy,curiosity_bias,click_link,report_phishing,False,15.252397208284844,2025-10-02T18:54:17.894457,0.0,9,0,9,42.003255045141024
P168,PS003,hard,authority_bias,safe_to_open,report_phishing,False,48.36699992517569,2025-10-02T18:54:17.894464,0.0,9,0,9,42.003255045141024
P168,PS002,medium,authority_bias,open_email,report_phishing,False,47.912828846739366,2025-10-02T18:54:17.894471,0.0,9,0,9,42.003255045141024
P168,PS005,medium,urgency_bias,safe_to_open,report_phishing,False,29.588940470188753,2025-10-02T18:54:17.894477,0.0,9,0,9,42.003255045141024
P168,PS009,medium,none,report_phishing,safe_to_open,False,52.60516452939056,2025-10-02T18:54:17.894484,0.0,9,0,9,42.003255045141024
P168,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,43.29714310306805,2025-10-02T18:54:17.894490,0.0,9,0,9,42.003255045141024
P168,PS010,easy,none,report_phishing,safe_to_open,False,27.86308517953759,2025-10-02T18:54:17.894497,0.0,9,0,9,42.003255045141024
P169,PS002,medium,authority_bias,safe_to_open,report_phishing,False,51.49638631700028,2025-10-02T18:54:17.894621,0.0,9,0,9,48.05740703116558
P169,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,51.53570640262421,2025-10-02T18:54:17.894629,0.0,9,0,9,48.05740703116558
P169,PS003,hard,authority_bias,safe_to_open,report_phishing,False,43.53546422216322,2025-10-02T18:54:17.894640,0.0,9,0,9,48.05740703116558
P169,PS010,easy,none,delete,safe_to_open,False,50.07566893507817,2025-10-02T18:54:17.894647,0.0,9,0,9,48.05740703116558
P169,PS001,easy,authority_bias,delete,report_phishing,False,38.660104695957656,2025-10-02T18:54:17.894654,0.0,9,0,9,48.05740703116558
P169,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,40.30441680713004,2025-10-02T18:54:17.894662,0.0,9,0,9,48.05740703116558
P169,PS009,medium,none,delete,safe_to_open,False,53.89094168453808,2025-10-02T18:54:17.894669,0.0,9,0,9,48.05740703116558
P169,PS006,easy,curiosity_bias,open_email,report_phishing,False,43.39651134426867,2025-10-02T18:54:17.894677,0.0,9,0,9,48.05740703116558
P169,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,59.62146287172997,2025-10-02T18:54:17.894684,0.0,9,0,9,48.05740703116558
P170,PS007,medium,curiosity_bias,open_email,report_phishing,False,54.20162830159637,2025-10-02T18:54:17.894812,0.1111111111111111,9,1,8,44.47645303161536
P170,PS003,hard,authority_bias,open_email,report_phishing,False,15.105907402667771,2025-10-02T18:54:17.894820,0.1111111111111111,9,1,8,44.47645303161536
P170,PS004,easy,urgency_bias,click_link,report_phishing,False,73.97916857548509,2025-10-02T18:54:17.894828,0.1111111111111111,9,1,8,44.47645303161536
P170,PS001,easy,authority_bias,open_email,report_phishing,False,43.58553709077603,2025-10-02T18:54:17.894836,0.1111111111111111,9,1,8,44.47645303161536
P170,PS005,medium,urgency_bias,delete,report_phishing,False,22.800159867110644,2025-10-02T18:54:17.894843,0.1111111111111111,9,1,8,44.47645303161536
P170,PS008,hard,familiarity_bias,open_email,verify_with_sender,False,61.7577381742332,2025-10-02T18:54:17.894851,0.1111111111111111,9,1,8,44.47645303161536
P170,PS002,medium,authority_bias,report_phishing,report_phishing,True,21.00902749279134,2025-10-02T18:54:17.894859,0.1111111111111111,9,1,8,44.47645303161536
P170,PS010,easy,none,open_email,safe_to_open,False,46.6503480384622,2025-10-02T18:54:17.894866,0.1111111111111111,9,1,8,44.47645303161536
P170,PS009,medium,none,click_link,safe_to_open,False,61.19856234141564,2025-10-02T18:54:17.894873,0.1111111111111111,9,1,8,44.47645303161536
P171,PS010,easy,none,report_phishing,safe_to_open,False,25.559297104690323,2025-10-02T18:54:17.894996,0.2222222222222222,9,2,7,49.68195405779363
P171,PS001,easy,authority_bias,report_phishing,report_phishing,True,59.254969909089255,2025-10-02T18:54:17.895006,0.2222222222222222,9,2,7,49.68195405779363
P171,PS008,hard,familiarity_bias,report_phishing,verify_with_sender,False,43.96158774234531,2025-10-02T18:54:17.895015,0.2222222222222222,9,2,7,49.68195405779363
P171,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,68.94305507094575,2025-10-02T18:54:17.895023,0.2222222222222222,9,2,7,49.68195405779363
P171,PS002,medium,authority_bias,delete,report_phishing,False,43.921780486373336,2025-10-02T18:54:17.895032,0.2222222222222222,9,2,7,49.68195405779363
P171,PS003,hard,authority_bias,safe_to_open,report_phishing,False,40.59575185144199,2025-10-02T18:54:17.895040,0.2222222222222222,9,2,7,49.68195405779363
P171,PS007,medium,curiosity_bias,open_email,report_phishing,False,58.45212585860317,2025-10-02T18:54:17.895048,0.2222222222222222,9,2,7,49.68195405779363
P171,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,35.871228009404106,2025-10-02T18:54:17.895056,0.2222222222222222,9,2,7,49.68195405779363
P171,PS009,medium,none,safe_to_open,safe_to_open,True,70.57779048724944,2025-10-02T18:54:17.895064,0.2222222222222222,9,2,7,49.68195405779363
P172,PS009,medium,none,verify_with_sender,safe_to_open,False,14.952824843593913,2025-10-02T18:54:17.895184,0.1111111111111111,9,1,8,40.77612810040537
P172,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,19.67783915776228,2025-10-02T18:54:17.895193,0.1111111111111111,9,1,8,40.77612810040537
P172,PS006,easy,curiosity_bias,verify_with_sender,report_phishing,False,21.3179819695035,2025-10-02T18:54:17.895200,0.1111111111111111,9,1,8,40.77612810040537
P172,PS003,hard,authority_bias,report_phishing,report_phishing,True,23.44823520155792,2025-10-02T18:54:17.895206,0.1111111111111111,9,1,8,40.77612810040537
P172,PS010,easy,none,report_phishing,safe_to_open,False,49.63904255388518,2025-10-02T18:54:17.895213,0.1111111111111111,9,1,8,40.77612810040537
P172,PS004,easy,urgency_bias,download_attachment,report_phishing,False,45.09743017968019,2025-10-02T18:54:17.895220,0.1111111111111111,9,1,8,40.77612810040537
P172,PS008,hard,familiarity_bias,download_attachment,verify_with_sender,False,52.59496080187702,2025-10-02T18:54:17.895227,0.1111111111111111,9,1,8,40.77612810040537
P172,PS002,medium,authority_bias,safe_to_open,report_phishing,False,82.60822353119909,2025-10-02T18:54:17.895234,0.1111111111111111,9,1,8,40.77612810040537
P172,PS005,medium,urgency_bias,click_link,report_phishing,False,57.64861466458929,2025-10-02T18:54:17.895240,0.1111111111111111,9,1,8,40.77612810040537
P173,PS010,easy,none,report_phishing,safe_to_open,False,51.11958094960181,2025-10-02T18:54:17.895343,0.1111111111111111,9,1,8,43.29404681867245
P173,PS009,medium,none,delete,safe_to_open,False,28.320807890856592,2025-10-02T18:54:17.895351,0.1111111111111111,9,1,8,43.29404681867245
P173,PS008,hard,familiarity_bias,download_attachment,verify_with_sender,False,33.93292535375986,2025-10-02T18:54:17.895358,0.1111111111111111,9,1,8,43.29404681867245
P173,PS003,hard,authority_bias,click_link,report_phishing,False,42.281350674568145,2025-10-02T18:54:17.895364,0.1111111111111111,9,1,8,43.29404681867245
P173,PS007,medium,curiosity_bias,verify_with_sender,report_phishing,False,53.65188952587557,2025-10-02T18:54:17.895371,0.1111111111111111,9,1,8,43.29404681867245
P173,PS005,medium,urgency_bias,click_link,report_phishing,False,26.130011948143252,2025-10-02T18:54:17.895377,0.1111111111111111,9,1,8,43.29404681867245
P173,PS002,medium,authority_bias,report_phishing,report_phishing,True,33.46554007055771,2025-10-02T18:54:17.895384,0.1111111111111111,9,1,8,43.29404681867245
P173,PS001,easy,authority_bias,delete,report_phishing,False,66.38863974460388,2025-10-02T18:54:17.895390,0.1111111111111111,9,1,8,43.29404681867245
P173,PS006,easy,curiosity_bias,safe_to_open,report_phishing,False,54.355675210085145,2025-10-02T18:54:17.895397,0.1111111111111111,9,1,8,43.29404681867245
P174,PS009,medium,none,delete,safe_to_open,False,41.008154227156595,2025-10-02T18:54:17.895512,0.2222222222222222,9,2,7,48.771927303637824
P174,PS007,medium,curiosity_bias,verify_with_sender,report_phishing,False,27.750460553400735,2025-10-02T18:54:17.895521,0.2222222222222222,9,2,7,48.771927303637824
P174,PS005,medium,urgency_bias,click_link,report_phishing,False,41.69759731124813,2025-10-02T18:54:17.895528,0.2222222222222222,9,2,7,48.771927303637824
P174,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,46.6473064487236,2025-10-02T18:54:17.895535,0.2222222222222222,9,2,7,48.771927303637824
P174,PS003,hard,authority_bias,safe_to_open,report_phishing,False,85.43981571076958,2025-10-02T18:54:17.895542,0.2222222222222222,9,2,7,48.771927303637824
P174,PS010,easy,none,safe_to_open,safe_to_open,True,73.82344015475388,2025-10-02T18:54:17.895550,0.2222222222222222,9,2,7,48.771927303637824
P174,PS002,medium,authority_bias,safe_to_open,report_phishing,False,36.83730927573784,2025-10-02T18:54:17.895557,0.2222222222222222,9,2,7,48.771927303637824
P174,PS004,easy,urgency_bias,report_phishing,report_phishing,True,62.99293550449504,2025-10-02T18:54:17.895565,0.2222222222222222,9,2,7,48.771927303637824
P174,PS001,easy,authority_bias,download_attachment,report_phishing,False,22.750326546455018,2025-10-02T18:54:17.895573,0.2222222222222222,9,2,7,48.771927303637824
P175,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,32.704322613082496,2025-10-02T18:54:17.895685,0.3333333333333333,9,3,6,45.93539391888661
P175,PS006,easy,curiosity_bias,download_attachment,report_phishing,False,54.42626156248666,2025-10-02T18:54:17.895693,0.3333333333333333,9,3,6,45.93539391888661
P175,PS005,medium,urgency_bias,report_phishing,report_phishing,True,22.13614253729034,2025-10-02T18:54:17.895711,0.3333333333333333,9,3,6,45.93539391888661
P175,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,57.04649260407121,2025-10-02T18:54:17.895719,0.3333333333333333,9,3,6,45.93539391888661
P175,PS001,easy,authority_bias,verify_with_sender,report_phishing,False,51.64758040462927,2025-10-02T18:54:17.895726,0.3333333333333333,9,3,6,45.93539391888661
P175,PS004,easy,urgency_bias,open_email,report_phishing,False,69.83504101558304,2025-10-02T18:54:17.895733,0.3333333333333333,9,3,6,45.93539391888661
P175,PS002,medium,authority_bias,verify_with_sender,report_phishing,False,39.908529691184945,2025-10-02T18:54:17.895739,0.3333333333333333,9,3,6,45.93539391888661
P175,PS009,medium,none,safe_to_open,safe_to_open,True,19.393514198538867,2025-10-02T18:54:17.895746,0.3333333333333333,9,3,6,45.93539391888661
P175,PS003,hard,authority_bias,report_phishing,report_phishing,True,66.32066064311269,2025-10-02T18:54:17.895753,0.3333333333333333,9,3,6,45.93539391888661
P176,PS008,hard,familiarity_bias,verify_with_sender,verify_with_sender,True,48.2336107024536,2025-10-02T18:54:17.895861,0.2222222222222222,9,2,7,40.91191152833702
P176,PS003,hard,authority_bias,download_attachment,report_phishing,False,47.77234274170476,2025-10-02T18:54:17.895870,0.2222222222222222,9,2,7,40.91191152833702
P176,PS004,easy,urgency_bias,report_phishing,report_phishing,True,50.77601318882183,2025-10-02T18:54:17.895877,0.2222222222222222,9,2,7,40.91191152833702
P176,PS002,medium,authority_bias,delete,report_phishing,False,46.666334899749536,2025-10-02T18:54:17.895884,0.2222222222222222,9,2,7,40.91191152833702
P176,PS009,medium,none,open_email,safe_to_open,False,22.697294601391903,2025-10-02T18:54:17.895892,0.2222222222222222,9,2,7,40.91191152833702
P176,PS010,easy,none,open_email,safe_to_open,False,40.89936451330341,2025-10-02T18:54:17.895902,0.2222222222222222,9,2,7,40.91191152833702
P176,PS007,medium,curiosity_bias,click_link,report_phishing,False,33.48207544452598,2025-10-02T18:54:17.895910,0.2222222222222222,9,2,7,40.91191152833702
P176,PS005,medium,urgency_bias,open_email,report_phishing,False,47.52683763922089,2025-10-02T18:54:17.895916,0.2222222222222222,9,2,7,40.91191152833702
P176,PS006,easy,curiosity_bias,click_link,report_phishing,False,30.15333002386132,2025-10-02T18:54:17.895923,0.2222222222222222,9,2,7,40.91191152833702
P177,PS003,hard,authority_bias,click_link,report_phishing,False,26.32846258912791,2025-10-02T18:54:17.896035,0.0,9,0,9,44.575261491715565
P177,PS009,medium,none,open_email,safe_to_open,False,65.34253547657504,2025-10-02T18:54:17.896045,0.0,9,0,9,44.575261491715565
P177,PS001,easy,authority_bias,download_attachment,report_phishing,False,30.0792784524049,2025-10-02T18:54:17.896053,0.0,9,0,9,44.575261491715565
P177,PS005,medium,urgency_bias,open_email,report_phishing,False,66.12580791892617,2025-10-02T18:54:17.896060,0.0,9,0,9,44.575261491715565
P177,PS006,easy,curiosity_bias,open_email,report_phishing,False,31.58692359621741,2025-10-02T18:54:17.896068,0.0,9,0,9,44.575261491715565
P177,PS002,medium,authority_bias,verify_with_sender,report_phishing,False,43.83742372657097,2025-10-02T18:54:17.896076,0.0,9,0,9,44.575261491715565
P177,PS007,medium,curiosity_bias,download_attachment,report_phishing,False,26.444584983001526,2025-10-02T18:54:17.896084,0.0,9,0,9,44.575261491715565
P177,PS004,easy,urgency_bias,click_link,report_phishing,False,52.22237051734086,2025-10-02T18:54:17.896092,0.0,9,0,9,44.575261491715565
P177,PS008,hard,familiarity_bias,download_attachment,verify_with_sender,False,59.20996616527525,2025-10-02T18:54:17.896100,0.0,9,0,9,44.575261491715565
P178,PS009,medium,none,download_attachment,safe_to_open,False,44.836154896341526,2025-10-02T18:54:17.896234,0.2222222222222222,9,2,7,52.68167048702631
P178,PS001,easy,authority_bias,report_phishing,report_phishing,True,43.21348007812848,2025-10-02T18:54:17.896244,0.2222222222222222,9,2,7,52.68167048702631
P178,PS008,hard,familiarity_bias,delete,verify_with_sender,False,66.98393502625623,2025-10-02T18:54:17.896253,0.2222222222222222,9,2,7,52.68167048702631
P178,PS003,hard,authority_bias,safe_to_open,report_phishing,False,53.186865522894514,2025-10-02T18:54:17.896261,0.2222222222222222,9,2,7,52.68167048702631
P178,PS005,medium,urgency_bias,open_email,report_phishing,False,50.248642498616206,2025-10-02T18:54:17.896270,0.2222222222222222,9,2,7,52.68167048702631
P178,PS002,medium,authority_bias,report_phishing,report_phishing,True,38.203835643426885,2025-10-02T18:54:17.896279,0.2222222222222222,9,2,7,52.68167048702631
P178,PS007,medium,curiosity_bias,click_link,report_phishing,False,64.27951166878657,2025-10-02T18:54:17.896287,0.2222222222222222,9,2,7,52.68167048702631
P178,PS004,easy,urgency_bias,open_email,report_phishing,False,64.78759478316279,2025-10-02T18:54:17.896296,0.2222222222222222,9,2,7,52.68167048702631
P178,PS006,easy,curiosity_bias,delete,report_phishing,False,48.39501426562349,2025-10-02T18:54:17.896304,0.2222222222222222,9,2,7,52.68167048702631
P179,PS003,hard,authority_bias,open_email,report_phishing,False,34.16769500240973,2025-10-02T18:54:17.896421,0.0,9,0,9,46.362385499861254
P179,PS008,hard,familiarity_bias,click_link,verify_with_sender,False,65.19041487884162,2025-10-02T18:54:17.896430,0.0,9,0,9,46.362385499861254
P179,PS009,medium,none,open_email,safe_to_open,False,34.6420461041655,2025-10-02T18:54:17.896437,0.0,9,0,9,46.362385499861254
P179,PS006,easy,curiosity_bias,click_link,report_phishing,False,39.79070786995311,2025-10-02T18:54:17.896444,0.0,9,0,9,46.362385499861254
P179,PS001,easy,authority_bias,open_email,report_phishing,False,24.348132525268767,2025-10-02T18:54:17.896450,0.0,9,0,9,46.362385499861254
P179,PS002,medium,authority_bias,click_link,report_phishing,False,33.55907723832896,2025-10-02T18:54:17.896457,0.0,9,0,9,46.362385499861254
P179,PS004,easy,urgency_bias,click_link,report_phishing,False,54.80384902577458,2025-10-02T18:54:17.896463,0.0,9,0,9,46.362385499861254
P179,PS005,medium,urgency_bias,click_link,report_phishing,False,83.49925996425983,2025-10-02T18:54:17.896469,0.0,9,0,9,46.362385499861254
P179,PS007,medium,curiosity_bias,delete,report_phishing,False,47.26028688974918,2025-10-02T18:54:17.896476,0.0,9,0,9,46.362385499861254
P180,PS004,easy,urgency_bias,safe_to_open,report_phishing,False,46.15381101652501,2025-10-02T18:54:17.896589,0.1111111111111111,9,1,8,49.08188140596083
P180,PS008,hard,familiarity_bias,safe_to_open,verify_with_sender,False,50.57495717673481,2025-10-02T18:54:17.896596,0.1111111111111111,9,1,8,49.08188140596083
P180,PS010,easy,none,open_email,safe_to_open,False,42.355735387004046,2025-10-02T18:54:17.896603,0.1111111111111111,9,1,8,49.08188140596083
P180,PS009,medium,none,download_attachment,safe_to_open,False,56.03901996807171,2025-10-02T18:54:17.896610,0.1111111111111111,9,1,8,49.08188140596083
P180,PS002,medium,authority_bias,delete,report_phishing,False,53.229665113761904,2025-10-02T18:54:17.896616,0.1111111111111111,9,1,8,49.08188140596083
P180,PS007,medium,curiosity_bias,click_link,report_phishing,False,36.41986883924821,2025-10-02T18:54:17.896623,0.1111111111111111,9,1,8,49.08188140596083
P180,PS005,medium,urgency_bias,verify_with_sender,report_phishing,False,38.22977245899978,2025-10-02T18:54:17.896629,0.1111111111111111,9,1,8,49.08188140596083
P180,PS003,hard,authority_bias,click_link,report_phishing,False,48.58445400326918,2025-10-02T18:54:17.896636,0.1111111111111111,9,1,8,49.08188140596083
P180,PS006,easy,curiosity_bias,report_phishing,report_phishing,True,70.14964869003279,2025-10-02T18:54:17.896643,0.1111111111111111,9,1,8,49.08188140596083
